chr|end|id|source|source_url|start|variant_type
chr1|70627|0001059_NSSV2863257|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863278|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863340|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863356|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863363|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863379|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863393|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863400|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863432|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863454|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863459|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863475|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863485|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863524|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863534|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863543|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863552|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863563|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863565|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863568|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863591|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863605|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863617|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863666|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863709|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863719|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863732|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863741|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863788|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863842|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863855|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863896|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863944|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863950|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2863993|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864020|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864040|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864107|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864118|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864123|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864124|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864208|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864218|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864223|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864238|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864239|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864246|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864277|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864295|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864317|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864331|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864340|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864356|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864418|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864501|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864514|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864517|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864526|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864530|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864540|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864621|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864647|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864672|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864702|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864712|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864744|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864750|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864784|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864815|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864820|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864825|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864843|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864852|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864859|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864864|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864873|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864878|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864900|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864902|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864910|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864915|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864949|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864968|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864983|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864991|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2864999|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865003|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865011|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865029|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865034|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865040|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865098|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865129|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865146|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865147|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865160|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865168|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865228|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865279|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865284|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865293|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865361|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865369|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865409|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865416|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865417|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865468|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865483|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865484|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865513|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865521|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865555|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865588|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865611|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865628|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865643|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865664|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865665|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865669|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865735|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865749|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865753|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865754|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865815|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865827|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865841|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865860|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865874|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865928|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865937|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865947|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865957|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2865964|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866018|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866045|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866062|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866078|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866100|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866148|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866178|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866198|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866214|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866234|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866245|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866252|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866257|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866269|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866282|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866290|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866294|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866307|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866359|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866371|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866377|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866378|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866382|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866438|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866448|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866470|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866480|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866507|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866508|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866509|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866514|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866522|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866525|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866559|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866560|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866593|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866610|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866623|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866655|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866673|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866676|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866706|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866710|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866778|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866786|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866813|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866855|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866887|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2866940|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867068|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867078|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867083|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867088|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867142|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867174|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867208|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867224|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867226|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867258|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867259|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867263|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867294|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867343|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867361|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867381|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867398|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867399|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867410|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867418|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867452|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867462|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867485|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867498|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867504|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867535|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867539|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867544|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
chr1|70627|0001059_NSSV2867549|dbVar|https://www.ncbi.nlm.nih.gov/dbvar/content/ftp_manifest/|68497|duplication
